,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,gameDuration,gameCreation,championId,gameId,teamId,team1dmg,team2dmg,dmgShare,duo
115,8,True,3029,3157,3116,3285,3020,3151,2052,16,8,29,5,2,5,364,1,0,0,0,0,113710,101976,4125,7608,45,37366,35283,773,1308,5046,1,12327,2685,2685,0,54,28728,19288,8895,545,17402,16000,2,0,52,0,288,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2612,0,0,8226,250,750,0,8233,11,0,0,8237,515,0,0,8014,1200,0,0,9111,1556,450,0,8200,8000,5008.0,5008.0,5001.0,1601,1578143120595,1,4350426387,200,152798,172480,0.21663961038961038,1
116,5,True,2033,3153,3006,3031,1018,1042,2052,10,3,31,5,2,2,319,1,0,0,0,0,45744,1760,42387,1595,229,21160,1570,19564,25,992,1,3710,3922,3922,0,40,9325,4723,3446,1155,10461,9400,2,0,30,0,342,15,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1406,0,0,8226,250,450,0,8233,4,50,0,8237,505,0,0,8014,651,0,0,9111,818,410,0,8200,8000,5008.0,5008.0,5001.0,786,1578142065747,22,4350443984,100,90881,44495,0.23283194507102695,1
117,10,True,3285,3157,2033,3116,3020,3136,2052,9,6,35,3,2,4,276,2,0,0,0,0,61791,55582,1120,5089,0,22137,21741,306,89,1020,1,4689,6194,6194,0,29,13982,5918,7776,286,13035,11900,1,0,44,0,231,18,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1872,0,0,8226,250,347,0,8233,10,40,0,8237,531,0,0,8014,481,0,0,8009,4505,500,0,8200,8000,5008.0,5008.0,5001.0,1253,1578140531117,115,4350460667,200,88741,118451,0.1868874049184895,1
118,7,True,3075,3211,3111,3116,3151,3083,2052,6,13,40,0,1,0,220,0,0,0,0,0,83460,72029,7453,3976,26,31161,25911,1955,3294,7694,5,46539,749,749,0,94,55738,38280,16330,1127,16388,15200,0,0,36,0,611,18,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,658,653,0,8463,4670,0,0,8473,1227,0,0,8453,782,0,0,9105,9,0,0,9111,3034,460,0,8400,8000,5005.0,5003.0,5001.0,1709,1577796604689,32,4345187016,200,225538,219155,0.142187036572289,1
119,5,False,2033,3142,3814,3158,3071,0,2052,7,7,7,2,2,2,331,1,0,0,0,0,55543,13,54916,613,396,14851,13,14224,613,744,1,11485,0,0,0,2,17744,6261,9722,1760,10523,10200,0,0,32,0,92,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,979,0,0,8143,431,0,0,8138,18,0,0,8106,5,0,0,8014,415,0,0,9111,401,140,0,8100,8000,5008.0,5008.0,5001.0,1069,1577795245474,91,4345096370,100,59726,59112,0.24865217828081573,1
120,5,False,3285,3157,2031,3020,3102,1058,2052,13,7,18,3,1,5,242,0,0,0,0,0,53957,51933,2024,0,0,17525,17249,275,0,1964,1,7819,2337,2337,0,40,17921,13192,4171,558,12042,11700,0,0,52,0,115,15,0,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,551,0,0,8226,250,524,0,8233,6,20,0,8237,219,0,0,9111,842,310,0,8014,575,0,0,8200,8000,5008.0,5008.0,5001.0,962,1577749532427,45,4344468696,100,72470,80830,0.2418242031185318,1
121,5,True,3044,3153,3742,3065,3083,3111,2052,12,11,28,4,2,3,303,3,0,0,0,0,45319,25311,15932,4075,0,29981,21850,7190,940,29302,5,107475,417,417,0,43,81054,44076,36025,952,17779,16550,0,0,28,0,141,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,3197,3035,0,8463,3140,0,0,8473,700,0,0,8453,2441,0,0,9105,6,50,0,9111,2524,400,0,8400,8000,5005.0,5003.0,5001.0,1918,1577747357072,19,4344541212,100,246333,251675,0.12170923100031258,1
122,9,False,2051,3083,3109,3111,3065,3751,2052,3,6,21,0,1,0,271,0,0,0,0,0,36875,19929,12585,4360,0,22711,13178,7347,2185,9979,4,54854,1203,1203,0,17,53267,24324,24174,4768,12758,11550,0,1,14,0,114,18,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1351,1192,0,8463,823,0,0,8473,620,0,0,8453,592,0,0,9105,5,50,0,9111,1159,240,0,8400,8000,5005.0,5003.0,5001.0,1391,1577745712213,36,4344418282,200,165461,121020,0.18766319616592297,1
123,7,True,3065,2033,3109,3111,3010,1057,2052,3,5,29,0,1,0,228,0,0,0,0,0,17585,11554,5692,338,0,11886,8562,2986,338,3083,5,25971,698,698,0,60,15932,8441,4679,2811,9452,8420,0,0,12,0,225,15,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,980,0,0,8463,1828,0,0,8473,442,0,0,8453,236,432,0,9105,4,40,0,9111,1143,320,0,8400,8000,5005.0,5003.0,5001.0,825,1577743670229,111,4344441598,200,61816,92982,0.127831193134155,1
124,7,True,3285,2420,2033,3151,3115,3020,2052,6,6,22,3,1,1,340,0,0,0,0,0,69822,59853,8617,1351,0,42453,39064,2038,1351,2342,1,8687,2077,2077,0,61,19039,8527,10147,364,13507,11700,0,0,40,0,311,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2544,0,0,8226,250,468,0,8233,10,30,0,8237,1028,0,0,9111,825,280,0,8014,1057,0,0,8200,8000,5008.0,5008.0,5001.0,1321,1577742033089,17,4344327784,200,151584,141686,0.29962734497409765,1
125,4,False,2051,2033,3047,3143,1033,1028,2052,4,6,6,0,1,0,147,0,0,0,0,0,13631,908,12347,376,0,5221,668,4176,376,396,3,12362,0,0,0,18,10401,5726,4527,147,6499,6300,0,0,11,0,163,12,0,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,466,0,0,8463,114,0,0,8473,282,0,0,8453,34,174,0,9111,157,100,0,8014,132,0,0,8400,8000,5007.0,5003.0,5001.0,641,1577739247585,59,4344239480,100,30084,44821,0.1735474006116208,1
126,4,False,3072,2033,3046,3006,0,0,2052,3,4,14,2,1,1,420,0,0,0,0,0,38409,1114,32059,5235,174,12032,829,11202,0,2655,1,7693,804,804,0,38,11599,6958,4271,370,8803,7700,0,0,31,0,391,14,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,658,0,0,9111,327,170,0,9103,0,0,0,8017,702,0,0,8135,427,5,0,8139,854,0,0,8000,8100,5005.0,5008.0,5001.0,921,1576530314643,22,4324809430,100,67699,78472,0.1777278837205867,1
127,2,True,2051,3075,3111,3065,3044,0,2052,6,8,23,2,2,3,206,2,0,0,0,0,27441,5862,20459,1120,29,13757,4650,7986,1120,12492,4,36075,2958,2958,0,23,38575,12676,21234,4665,10516,9300,0,0,21,0,284,16,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1331,1094,0,8463,720,0,0,8473,527,0,0,8453,889,253,0,9111,1256,290,0,8014,494,0,0,8400,8000,5007.0,5003.0,5001.0,1006,1576529039298,48,4324795568,100,79217,76443,0.1736622189681508,1
128,10,False,3147,0,3158,3071,3156,3052,2052,4,8,15,0,1,0,452,0,0,0,0,0,86957,72,86504,379,560,19132,72,18680,379,1779,1,19065,1571,1571,0,4,25777,10870,14826,79,13771,12000,0,0,57,0,162,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1138,0,0,8143,562,0,0,8138,18,0,0,8106,5,0,0,8014,456,0,0,9111,899,190,0,8100,8000,5008.0,5008.0,5001.0,1538,1576527310396,91,4324709799,200,173140,123854,0.154472201140052,1
129,8,False,3073,3153,2031,3158,3078,0,2052,4,3,8,3,1,1,415,0,0,0,0,0,38648,13388,25259,0,0,16908,6732,10176,0,1485,1,4195,0,0,0,0,10077,4659,3973,1444,10062,9133,0,0,30,0,1,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1313,0,0,8226,250,325,0,8233,6,40,0,8237,492,0,0,8017,1401,0,0,9111,507,120,0,8200,8000,5008.0,5008.0,5001.0,1121,1576519798409,81,4324416654,200,45889,63225,0.2674258600237248,1
130,10,True,3100,2033,3158,3001,0,0,2052,3,5,21,2,1,1,175,0,0,0,0,0,13703,7713,5213,776,0,10189,5543,3869,776,2752,5,13525,327,327,0,32,14126,7721,4754,1650,8895,7600,0,0,4,0,79,15,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,145,0,0,8463,880,0,0,8473,412,0,0,8453,218,138,0,9111,744,240,0,8014,272,0,0,8400,8000,5007.0,5003.0,5001.0,839,1576518567261,53,4324423134,200,60360,84216,0.120986510876793,1
131,8,True,3025,2033,3111,3001,0,0,2052,5,4,19,2,2,1,232,1,0,0,0,0,14521,7254,6520,746,0,8602,4184,3672,746,2731,5,12891,581,581,0,36,10565,6962,2774,828,8245,7300,1,0,10,0,103,14,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,386,0,0,8463,653,0,0,8473,124,0,0,8453,231,155,0,9105,6,30,0,9111,760,240,0,8400,8000,5007.0,5003.0,5001.0,769,1576432110046,53,4323023636,200,63559,76325,0.11270226007206027,1
132,5,False,3029,2033,3151,3110,3211,3111,2052,9,8,17,3,2,3,240,2,0,0,0,0,53242,51113,1008,1120,0,21506,20218,167,1120,5034,4,40048,401,401,0,35,29573,9023,17054,3495,11643,11500,0,0,34,0,425,17,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,677,0,0,8463,1330,0,0,8473,508,0,0,8453,675,704,0,9105,9,0,0,9111,1459,260,0,8400,8000,5007.0,5003.0,5001.0,1219,1576430567210,3,4322928978,100,95601,117206,0.2249558059016119,1
133,7,True,2051,1011,3071,3065,3111,3801,2052,9,4,27,4,2,2,324,1,0,0,0,0,35716,1539,29844,4332,0,19984,1539,14327,4117,4544,1,32619,2837,2837,0,45,29538,11402,15744,2391,11326,10250,1,0,23,0,52,17,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1322,1129,0,8446,1274,0,0,8473,742,0,0,8453,470,414,0,9105,7,50,0,9111,1908,360,0,8400,8000,5007.0,5003.0,5001.0,1063,1576429257596,86,4322954812,200,85858,117508,0.1700650168499166,1
134,5,False,3285,2420,2033,3165,3102,3020,2052,6,9,14,2,1,2,209,0,0,0,0,0,60472,42209,2598,15664,0,20596,15019,939,4637,2744,1,9389,1135,1135,0,25,21498,15765,5070,662,12483,11500,0,0,48,0,51,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1487,0,0,8143,319,0,0,8138,30,0,0,8106,5,0,0,8014,291,0,0,9111,966,200,0,8100,8000,5008.0,5008.0,5001.0,1260,1575930441657,103,4314434176,100,106437,107297,0.19350413859841972,1
135,7,False,3151,3157,3116,3020,3029,3065,2052,8,10,22,3,1,2,325,0,0,0,0,0,122305,115853,5444,1007,0,33098,30570,1520,1007,11545,5,47187,769,769,0,81,51279,38671,10641,1966,17289,17000,0,0,80,0,543,18,0,0,True,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1289,0,0,8463,3477,0,0,8473,1442,0,0,8453,1353,845,0,9105,9,30,0,9111,1733,300,0,8400,8000,5007.0,5003.0,5001.0,1892,1575928234512,127,4314358895,200,200322,165146,0.20041660106814577,1
136,3,False,3065,2031,3111,3071,3068,1011,2052,3,8,33,3,1,1,250,0,0,0,0,0,51347,9480,41269,597,0,17468,3453,13453,562,13087,5,57161,1030,1030,0,28,43822,31300,11818,702,11731,11070,0,0,38,0,34,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1269,0,0,8463,1813,0,0,8473,821,0,0,8453,903,294,0,9105,7,30,0,9111,2515,360,0,8400,8000,5005.0,5003.0,5001.0,1297,1575926299516,58,4314324058,100,136548,149273,0.12792571110525236,1
137,7,True,3285,3157,2033,3165,3020,0,2052,9,6,24,4,2,2,273,1,0,0,0,0,51616,36335,2015,13265,0,19942,14355,609,4977,3580,1,7083,1990,1990,0,28,16870,3466,11587,1815,12061,10800,1,0,50,0,62,17,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1980,0,0,8143,134,0,0,8138,30,0,0,8106,5,0,0,8014,475,0,0,9111,1375,330,0,8100,8000,5008.0,5008.0,5001.0,1076,1575843735163,103,4313008942,200,89085,100992,0.19746118504435994,1
138,4,True,3158,2033,3048,3285,3116,3028,2052,8,5,31,4,2,2,399,2,0,0,0,0,34554,31332,3190,31,0,17096,15195,1869,31,14322,5,7290,2377,2377,0,27,17823,12396,4993,432,13520,11200,2,0,19,0,70,18,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1486,0,0,8226,250,2039,0,8233,14,30,0,8237,459,0,0,8017,1293,0,0,9111,737,390,0,8200,8000,5008.0,5008.0,5001.0,1270,1575842058678,37,4313005230,100,112291,108311,0.15224728606923082,1
139,5,True,3029,2031,3001,3111,1031,3067,2052,4,7,26,0,1,0,260,0,0,0,0,0,28023,27243,363,416,0,12926,12387,122,416,3215,5,23155,385,385,0,42,22766,2921,19844,0,9599,8955,0,0,21,0,84,15,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,626,0,0,8463,861,0,0,8473,302,0,0,8453,341,220,0,9105,5,30,0,9111,959,300,0,8400,8000,5008.0,5003.0,5001.0,987,1575837925743,3,4312933412,100,112747,69414,0.1146460659707132,1
140,10,True,3029,2033,3020,3065,1026,0,2052,3,4,18,0,1,0,252,0,0,0,0,0,20443,16644,3139,659,0,11124,9568,897,659,7828,5,13134,873,873,0,34,21361,3317,15414,2629,9399,8150,0,0,10,0,136,15,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,55,0,0,8463,1031,0,0,8473,429,0,0,8453,562,36,0,9105,8,40,0,9111,729,210,0,8400,8000,5008.0,5003.0,5001.0,943,1575591688723,79,4309127486,200,62425,82961,0.1340871011680187,1
141,7,False,3029,3157,2033,3020,3165,3151,2052,6,8,22,3,2,1,431,1,0,0,0,0,96683,90764,3746,2172,0,31354,27864,1317,2172,9311,5,26061,1427,1427,0,82,45770,30987,13210,1571,15225,14650,1,0,61,0,416,18,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1105,0,0,8463,2153,0,0,8473,1059,0,0,8451,336,0,0,9105,11,0,0,9111,1651,280,0,8400,8000,5008.0,5003.0,5001.0,1575,1575589860663,127,4309095480,200,200733,178386,0.17576491428699562,1
142,7,True,3100,3157,2033,3111,3135,1033,2052,12,6,10,4,3,3,385,1,1,0,0,0,26604,21584,4379,641,0,19418,15292,3484,641,1934,1,12535,772,772,0,9,18033,12945,3403,1684,12365,11050,1,0,16,0,43,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,770,0,0,8143,485,0,0,8138,30,0,0,8106,5,0,0,8014,625,0,0,9111,717,220,0,8100,8000,5008.0,5008.0,5001.0,1236,1575588405337,105,4309152845,200,109564,146423,0.13261577757592727,1
143,5,True,3109,3111,2033,3065,2051,3751,2052,8,4,32,3,1,2,257,0,0,0,0,0,22437,17583,3690,1164,0,13322,10549,1608,1164,19061,5,42856,467,467,0,39,32995,19082,12170,1743,12203,8450,0,0,9,0,70,18,0,0,True,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,803,0,0,8463,414,0,0,8473,666,0,0,8451,309,0,0,9105,6,0,0,9111,2877,400,0,8400,8000,5008.0,5002.0,5001.0,1071,1575328935963,12,4305458739,100,89052,100483,0.14959798769258412,1
144,2,False,2033,3157,3020,3285,3165,3116,2052,9,12,33,2,1,3,199,0,0,0,0,0,60292,44735,1744,13812,0,27256,18907,628,7720,3344,1,8631,1790,1790,0,39,27208,21924,4258,1025,14537,13900,0,1,42,0,81,18,0,0,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,2570,0,0,8143,417,0,0,8138,30,0,0,8106,5,0,0,8014,583,0,0,9111,1205,420,0,8100,8000,5008.0,5008.0,5001.0,1395,1575326628350,103,4305415437,100,135106,120318,0.20173789469009518,1
145,7,True,3006,3153,2033,3031,3046,0,2052,8,9,20,2,2,3,207,3,0,0,0,0,50361,4101,46259,0,402,22175,2443,19732,0,1231,1,7714,2608,2608,0,50,20434,7903,12186,344,12631,10900,0,0,38,0,388,17,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8229,2183,0,0,8226,250,333,0,8233,10,10,0,8237,717,0,0,8017,949,0,0,9111,635,280,0,8200,8000,5005.0,5008.0,5001.0,1188,1575325155832,22,4305441774,200,93960,93939,0.23605744153120642,1
146,3,True,3135,3157,2033,3020,3029,3136,2052,9,9,36,4,3,2,154,1,1,0,0,0,63710,60024,2436,1249,0,29919,27469,1200,1249,3764,5,24709,2044,2044,0,60,29016,10261,17972,783,12697,12000,0,0,35,0,266,18,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,588,0,0,8463,3101,0,0,8473,621,0,0,8451,240,0,0,9105,6,0,0,8009,2549,500,0,8400,8000,5008.0,5002.0,5001.0,1240,1575323204112,127,4305386106,100,135705,101995,0.22047087432298,1
147,7,False,3109,2031,3020,3029,3065,1026,2052,6,6,12,2,2,1,205,1,0,0,0,0,45672,39638,5016,1016,0,15612,11927,2708,976,12423,5,32036,956,956,0,48,29853,10893,17044,1914,10537,9950,1,0,35,0,288,17,0,0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,137,0,0,8463,1271,0,0,8473,413,0,0,8451,257,0,0,9105,8,40,0,9111,724,180,0,8400,8000,5005.0,5002.0,5001.0,1086,1575321896377,79,4305333550,200,119001,89360,0.17470904207699195,1
148,4,False,3065,3111,2033,3071,3110,0,2052,9,7,23,2,1,3,220,0,0,0,0,0,17668,1498,15153,1016,0,10550,1269,8264,1016,3340,4,32794,438,438,0,25,23598,14001,9426,171,10787,10300,1,0,7,0,148,16,0,0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,471,324,0,8463,425,0,0,8473,430,0,0,8451,219,0,0,9105,7,0,0,9111,1657,320,0,8400,8000,5005.0,5002.0,5001.0,1057,1575319821337,59,4305257489,100,75164,87613,0.14035974668724388,1
149,7,False,2033,3157,3152,3020,3100,3089,2052,15,7,12,5,2,4,255,4,0,0,0,0,75008,60214,12618,2175,0,24421,18963,3282,2175,1799,1,17990,504,504,0,16,20606,4692,14432,1482,15085,14550,0,0,59,0,104,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1308,0,0,8143,932,0,0,8138,30,0,0,8106,5,0,0,8014,710,0,0,9111,578,270,0,8100,8000,5008.0,5008.0,5001.0,1393,1575129271871,105,4301853788,200,107851,125986,0.19383899798390297,1
150,9,True,1011,3067,3111,3065,3075,3801,2052,7,4,17,3,1,2,414,0,0,0,0,0,38899,21703,16318,877,24,18852,12640,5334,877,7956,5,26126,1993,1993,0,18,28203,6715,19325,2162,11115,10350,0,0,35,0,187,16,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,848,986,0,8463,731,0,0,8473,436,0,0,8451,272,0,0,9105,8,10,0,9111,1194,240,0,8400,8000,5005.0,5002.0,5001.0,1080,1574885139708,36,4298492897,200,77186,113794,0.16566778564774945,1
151,3,False,3029,2420,2033,3075,3111,3109,2052,6,8,30,2,2,1,355,1,0,0,0,0,28851,23402,4996,451,32,16942,13516,2973,451,3673,1,37207,282,282,0,33,25195,9955,14504,734,11122,10650,0,0,19,0,263,18,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1348,0,0,8226,250,62,0,8233,5,0,0,8237,433,0,0,8017,154,0,0,8009,2183,500,0,8200,8000,5007.0,5008.0,5001.0,1165,1574797870271,54,4296715962,100,117833,110524,0.14377975609549107,1
152,3,True,3078,2033,3111,3156,3812,0,2052,13,6,13,3,2,5,396,2,0,0,0,0,36739,510,35930,298,0,17631,210,17122,298,2636,1,20720,1836,1836,0,26,18699,10277,7456,964,13818,12083,2,0,24,0,37,18,0,0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1211,0,0,8143,581,0,0,8138,18,0,0,8106,5,0,0,8014,455,0,0,9111,1213,260,0,8100,8000,5008.0,5008.0,5001.0,1190,1574717393127,62,4295823780,100,107474,89342,0.16404897928801385,1
153,3,False,3109,1011,3190,2051,3111,3025,2052,1,8,29,0,1,0,242,0,0,0,0,0,21513,12155,9017,340,0,8094,6417,1677,0,4610,5,43772,342,342,0,47,32886,12175,15180,5530,12007,10800,0,0,11,0,307,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,4026,0,0,8463,1719,0,0,8473,801,0,0,8451,333,0,0,9105,9,20,0,9111,1709,300,0,8400,8000,5005.0,5002.0,5001.0,1375,1574715797382,201,4295770468,100,104389,133711,0.0775369052294782,1
154,2,False,3072,2033,3006,3087,1038,0,2052,4,6,11,2,1,2,228,0,0,0,0,0,40935,790,40144,0,336,15551,455,15096,0,2773,1,6550,692,692,0,0,15561,13133,2053,374,9237,9000,0,0,28,0,0,15,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,800,0,0,9111,310,150,0,9103,0,0,0,8017,935,0,0,8135,612,4,0,8139,898,0,0,8000,8100,5005.0,5008.0,5001.0,968,1574714425349,15,4295764689,100,76363,103897,0.20364574466691984,1
155,4,True,3029,3109,2033,3020,3116,3065,2052,7,6,27,2,1,2,361,0,0,0,0,0,54186,48340,3953,1892,0,20016,16521,1641,1853,18258,5,29493,964,964,0,47,37943,23478,10719,3746,13160,11800,0,0,38,0,314,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,254,0,0,8463,1804,0,0,8473,561,0,0,8451,314,0,0,9105,6,0,0,8009,2285,500,0,8400,8000,5005.0,5002.0,5001.0,1345,1574712766595,79,4295669614,100,148206,165135,0.13505526092061051,1
156,10,False,3285,3157,0,3020,3135,3211,2052,16,11,16,4,3,4,212,4,1,0,0,0,60896,43474,3965,13456,0,28707,19438,1543,7725,1709,1,13993,505,505,0,38,26028,6722,17243,2062,13566,12150,0,0,32,0,88,18,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2241,0,0,8226,250,266,0,8233,10,40,0,8237,535,0,0,8017,600,0,0,8009,3776,600,0,8200,8000,5007.0,5008.0,5001.0,1281,1574711174830,103,4295624989,200,134487,116032,0.24740588803088803,1
157,2,True,0,3157,2033,3089,3029,3020,2052,10,7,24,2,2,4,351,1,0,0,0,0,60183,55030,2867,2286,90,33045,30335,424,2286,3084,1,11361,1193,1193,0,43,26940,19929,6882,129,13794,12050,0,0,30,0,117,18,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,30,0,0,8229,2522,0,0,8226,250,91,0,8233,11,30,0,8237,450,0,0,8017,63,0,0,8009,2591,500,0,8200,8000,5007.0,5008.0,5001.0,1399,1574709570724,1,4295589462,100,128665,140939,0.25682975168072125,1
158,7,True,3029,2031,3151,1026,3020,1052,2052,10,3,13,5,2,3,450,2,0,0,0,0,24462,21580,2881,0,0,15611,14674,937,0,1407,1,3637,1551,1551,0,14,9642,5761,3671,210,9104,8485,0,0,12,0,17,14,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1525,0,0,8226,250,85,0,8233,3,40,0,8237,501,0,0,8017,0,0,0,8009,2699,500,0,8200,8000,5007.0,5008.0,5001.0,845,1574371857399,63,4289826854,200,45702,68269,0.22866894197952217,1
159,3,False,3029,2031,3020,3065,3001,0,2052,4,5,18,3,2,1,445,1,0,0,0,0,36727,34989,1738,0,0,15317,14124,1193,0,11534,5,21527,307,307,0,42,26711,9192,16151,1368,10611,9650,0,0,32,0,182,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,935,0,0,8463,690,0,0,8473,649,0,0,8451,276,0,0,9105,9,30,0,8009,1511,500,0,8400,8000,5005.0,5002.0,5001.0,1160,1574370322993,79,4289802385,100,98811,126583,0.15501310582829847,1
160,7,True,3147,3142,2033,3158,3052,1037,2052,9,5,13,4,1,2,256,0,0,0,0,0,29370,613,28357,399,0,16866,496,15969,399,2177,1,8040,352,352,0,12,13873,10280,3184,409,10952,9525,0,0,16,0,124,16,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,548,0,0,8143,456,0,0,8138,18,0,0,8106,5,0,0,8014,397,0,0,9111,787,220,0,8100,8000,5008.0,5008.0,5001.0,1026,1574366039312,121,4289599643,200,76247,78759,0.21414695463375613,1
161,3,False,2031,3153,3158,3078,3043,3134,2052,11,4,19,4,3,3,497,1,1,0,0,0,51101,12405,38695,0,0,33869,10323,23546,0,2581,1,6605,2692,2692,0,0,13725,9753,3168,803,12691,12283,1,1,22,0,0,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1731,0,0,8226,250,791,0,8233,9,30,0,8237,844,0,0,8017,1825,0,0,8009,5534,500,0,8200,8000,5007.0,5008.0,5001.0,1286,1574364324908,81,4289624315,100,135301,122055,0.25032335311638493,1
