,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,gameDuration,gameCreation,championId,gameId,teamId,team1dmg,team2dmg,dmgShare,duo
20,5,True,3048,3020,3100,3089,1026,1052,2052,5,9,27,2,2,2,389,1,0,0,0,0,111154,105456,4286,1411,0,36107,33797,898,1411,7608,5,7942,2293,2293,0,27,26370,17587,8405,377,14474,12735,0,0,64,0,79,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,744,0,0,8139,1741,0,0,8138,30,0,0,8135,3787,5,0,8236,24,0,0,8210,20,0,0,8100,8200,5007.0,5008.0,5001.0,1482,1547940787494,4,3899335361,100,158411,146992,0.2279324036840876,0
21,3,False,3048,1052,1026,3029,0,0,2052,7,10,23,2,2,2,150,2,0,0,0,0,41257,38158,2858,240,0,16147,14905,1001,240,3602,1,9344,59,59,0,54,21237,12103,8653,480,10553,7335,0,0,36,0,3813,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1067,24,0,8139,1114,0,0,8138,30,0,0,8135,1171,5,0,8236,8,0,0,8210,0,0,0,8100,8200,5007.0,5008.0,5001.0,1026,1547894118270,69,3898625649,100,107705,114272,0.14991875957476442,0
22,9,False,3802,3111,3075,3082,3024,0,2052,4,9,17,2,2,1,154,1,0,0,0,0,26271,17362,8258,650,25,9282,6333,2429,520,527,1,17208,158,158,0,8,18079,7821,10167,91,8036,7350,0,0,32,0,178,13,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8437,467,384,0,8446,0,0,0,8429,23,20,12,8451,106,0,0,9105,7,20,0,9101,0,137,0,8400,8000,5007.0,5002.0,5001.0,782,1546781772822,75,3886715999,200,62260,59122,0.1569973952166706,0
23,5,False,3029,3158,3001,3057,3113,0,2052,7,5,24,2,2,3,366,1,0,0,0,0,36512,26985,8361,1165,0,17807,12038,4603,1165,5755,1,19800,0,0,0,48,21361,13144,6879,1337,10427,8500,0,0,27,0,179,17,0,0,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8128,1017,23,0,8139,809,0,0,8138,30,0,0,8135,2117,5,0,8236,8,0,0,8210,18,0,0,8100,8200,5007.0,5008.0,5001.0,1055,1546780460682,53,3886722127,100,101797,101216,0.17492656954527147,0
24,7,True,3285,3020,1028,1052,1058,0,2052,9,5,26,5,2,2,358,3,0,0,0,0,64828,56536,3867,4424,0,28859,25751,437,2670,6060,4,4220,1757,1757,0,35,14360,10704,2559,1096,11516,6585,1,1,48,0,317,17,0,0,False,False,True,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1708,26,0,8139,1233,0,0,8138,30,0,0,8135,2214,5,0,8236,8,0,0,8210,0,0,0,8100,8200,5007.0,5008.0,5001.0,982,1546200214246,161,3880202923,200,73680,87569,0.32955726341513547,1
25,1,False,3048,3285,3083,3020,3089,0,2052,16,10,20,5,2,4,227,3,0,0,0,0,103324,99851,3472,0,0,34859,34325,534,0,8919,4,10901,786,786,0,51,27427,12100,13744,1582,14901,14350,0,0,74,0,171,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1326,0,0,8139,2191,0,0,8138,30,0,0,8135,4941,5,0,8236,24,0,0,8210,20,0,0,8100,8200,,,,1395,1541280933981,45,3819783056,100,134561,123180,0.2590572305497135,0
26,5,True,3095,3006,3087,3031,0,0,2052,11,7,20,3,2,3,153,1,0,0,0,0,88741,12221,75894,624,524,22435,1909,19900,624,2241,3,5962,3140,3140,0,0,14732,6639,7633,460,12003,10300,2,0,100,0,24,16,0,0,False,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8112,541,0,0,8139,764,0,0,8138,18,0,0,8105,14,5,0,9103,6,30,0,9101,322,374,0,8100,8000,,,,931,1540739594213,15,3812033634,100,96902,57311,0.2315225691936183,0
27,10,False,3006,3095,1053,3087,1038,1037,2052,6,7,10,2,2,1,173,1,0,0,0,0,54417,15499,38584,334,443,12641,2453,9854,334,3508,4,5999,420,420,0,2,15475,6859,8231,384,10759,9875,0,0,69,0,34,14,0,0,False,False,False,False,False,False,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8112,774,0,0,8126,334,0,0,8120,0,8,0,8135,1249,5,0,9111,518,320,0,8014,248,0,0,8100,8000,,,,942,1540738101630,18,3812012944,200,77283,51392,0.24597213574097135,0
28,1,True,3044,3053,3111,1036,3083,3067,2052,3,8,11,2,2,1,187,1,0,0,0,0,56418,1663,54645,110,0,15341,1256,14029,55,4044,1,29749,1216,1216,0,2,30209,20546,9381,281,11147,9700,1,0,47,0,19,17,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8437,891,717,0,8473,386,0,0,8429,50,13,12,8451,251,0,0,9105,16,30,0,9101,0,0,0,8400,8000,,,,1215,1535306223258,420,3745045484,100,104002,124717,0.14750677871579393,0
29,10,True,3048,3020,3151,3029,1026,0,2052,10,13,31,3,4,2,112,2,1,1,0,0,57262,55610,1421,230,0,25879,25277,372,230,6921,1,11551,524,524,0,14,28514,6826,19486,2200,13297,11150,1,0,42,0,200,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8112,1330,0,0,8139,1411,0,0,8138,30,0,0,8135,5,0,0,8236,8,0,0,8210,0,0,0,8100,8200,,,,1195,1533502241949,30,3724640602,200,130850,133030,0.19453506727805758,0
30,5,False,3095,3085,3006,1053,1038,1036,2052,9,10,11,3,2,2,111,2,0,0,0,0,55896,1973,53757,165,532,18038,1353,16519,165,1564,1,3591,0,0,0,24,16547,11509,3999,1038,10955,9450,0,0,68,0,36,15,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8005,1141,936,205,9111,1303,400,0,9104,8,50,0,8014,454,0,0,8234,74,0,0,8236,4,0,0,8000,8200,,,,865,1533501066939,222,3724612845,100,51842,76721,0.3479418232321284,0
31,5,True,2051,3111,3071,3053,3075,3065,2052,16,12,22,3,2,5,194,2,0,0,0,0,77561,10656,63615,3289,25,30363,8206,19227,2929,2823,1,66530,2423,2423,0,41,57853,23273,31805,2774,16039,14100,2,0,41,0,6563,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,11,0,0,0,0,0,0,8437,1640,1481,0,8473,1167,0,0,8444,3227,0,0,8451,353,0,0,8224,918,0,0,8237,661,0,0,8400,8200,,,,1550,1533478413139,86,3724170059,100,170488,208163,0.17809464595748675,0
32,8,True,3111,3053,3071,3742,1053,0,2052,7,9,18,2,2,2,175,1,0,0,0,0,71779,1695,69441,642,0,25986,1222,24245,517,5112,1,29558,844,844,0,3,30626,13902,15163,1560,12149,11300,0,0,57,0,20,17,0,0,True,False,False,True,False,False,0,0,0,0,0,1,0,5,0,0,0,0,0,0,8437,989,1149,0,8473,367,0,0,8444,1757,0,0,8451,179,0,0,8224,779,0,0,8237,362,0,0,8400,8200,,,,1186,1531567739466,420,3702080442,200,108665,130912,0.19849975556098753,0
33,5,True,1053,3006,3087,3095,0,0,2052,10,4,15,5,2,3,235,2,0,0,0,0,49127,2486,46285,355,252,13913,575,12982,355,2373,1,4909,2132,2132,0,15,12979,8484,4414,80,10148,8300,1,1,56,0,141,13,0,0,False,False,False,True,True,False,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8005,413,383,30,9111,1751,0,0,9104,6,30,0,8014,629,0,0,8234,21,0,0,8236,4,0,0,8000,8200,,,,778,1530467773713,104,3688912402,100,63160,37092,0.22028182393920204,0
34,8,True,3029,3111,3065,0,0,1058,2052,9,6,20,5,2,2,236,2,0,0,0,0,53169,36261,9747,7160,0,18145,12163,2214,3767,5899,1,17256,501,501,0,82,24737,6802,17356,578,11771,7850,0,0,47,0,360,17,0,0,False,False,False,True,,,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8437,800,865,0,8473,565,0,0,8444,1620,0,0,8451,201,0,0,8224,334,0,0,8237,416,0,0,8400,8200,,,,1107,1530434764325,31,3687938905,200,92777,87162,0.20817558110185633,0
35,5,True,3048,3020,3089,3916,1026,0,2052,19,1,29,14,3,2,838,1,1,0,0,0,61820,57597,4222,0,0,31475,29915,1560,0,6502,4,4279,1398,1398,0,66,10739,5255,5075,409,12766,10500,0,1,56,0,118,17,0,0,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1342,0,0,8139,1334,0,0,8138,30,0,0,8135,5,0,0,8236,8,0,0,8210,0,0,0,8100,8200,,,,992,1530392516393,45,3687682200,100,94541,73741,0.33292433970446683,0
36,5,False,2051,3111,2003,3071,3053,1029,2052,7,5,9,3,2,1,234,1,0,0,0,0,31510,1367,27512,2630,0,16259,1367,12346,2545,972,1,18271,479,479,0,37,22813,11374,10794,643,8819,8700,0,0,31,0,67,15,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8437,580,444,0,8473,634,0,0,8444,1884,0,0,8451,121,0,0,8224,513,0,0,8237,310,0,0,8400,8200,,,,818,1530346574804,86,3686935305,100,45198,51722,0.35972830656223725,0
37,6,True,3153,3078,3158,3043,3073,0,2052,12,5,25,5,2,3,343,1,0,0,0,0,81004,18372,60266,2365,0,32422,9425,22997,0,4189,4,7236,3166,3166,0,0,15967,8406,7303,257,12617,11283,2,0,80,0,0,16,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2133,0,0,9101,460,512,0,9104,4,30,0,8017,1884,0,0,8210,0,0,0,8226,250,1369,0,8000,8200,,,,1031,1530312505990,81,3686770999,200,88126,118061,0.2746207469020252,0
38,2,False,3043,3158,0,1053,0,0,2052,6,4,14,5,2,1,164,1,0,0,0,0,36555,2945,33419,190,0,16963,2693,14079,190,1629,1,4895,778,778,0,4,10641,1551,8100,989,8620,4450,0,0,38,0,23,14,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8021,1181,0,0,9101,8,17,0,9104,8,10,0,8017,528,0,0,8210,0,0,0,8226,250,625,0,8000,8200,,,,812,1529228150291,126,3672677136,100,61939,67578,0.2738662232196193,0
